artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen
source_artifact_7d48d1984ee9d22b	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_03__power_analysis.pdf	corpus_db_family_manybabies_3	osf_03__power_analysis.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	osf_03__power_analysis.pdf	pdf	application/pdf	304684	data/raw/replication_projects/lead_harvest/manybabies_3/osf_03__power_analysis.pdf	8fc11323349b0b6bcb99a38510ecc3237f2532e07d527dc2e455efd2720d958c	result_artifact_local_candidate	downloaded	document_context_or_source_object_review			filename terms: r_			mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_bdf94002681169c5	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_03_download.json	corpus_db_family_manybabies_3	osf_03_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_03_download.json	json	application/json	1177	data/raw/replication_projects/lead_harvest/manybabies_3/osf_03_download.json	a6190362d99c9d8700a44ee4f798c4d93e05a56d268782b1af6bef49a55d63db	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_42012c925db19d09	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_04__MB3RuleLearningPreregistrationReport-Submitted.pdf	corpus_db_family_manybabies_3	osf_04__MB3RuleLearningPreregistrationReport-Submitted.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	osf_04__MB3RuleLearningPreregistrationReport-Submitted.pdf	pdf	application/pdf	321494	data/raw/replication_projects/lead_harvest/manybabies_3/osf_04__MB3RuleLearningPreregistrationReport-Submitted.pdf	58cc95cb203f22cc0b52dc54ae8290cf8b5f65e8c85e6cd6124b40c0d0581e78	result_artifact_local_candidate	downloaded	document_context_or_source_object_review						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_c79e7f79c101fb3f	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_04_download.json	corpus_db_family_manybabies_3	osf_04_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_04_download.json	json	application/json	1299	data/raw/replication_projects/lead_harvest/manybabies_3/osf_04_download.json	dee9bb03f9692b10eabc4bd25893c4496972b15a73ac3b45ae3529d6faef2660	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_9ebdd11cf3f9d618	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_05__MB3RuleLearningPreregistrationReport-Revision.pdf	corpus_db_family_manybabies_3	osf_05__MB3RuleLearningPreregistrationReport-Revision.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	osf_05__MB3RuleLearningPreregistrationReport-Revision.pdf	pdf	application/pdf	326494	data/raw/replication_projects/lead_harvest/manybabies_3/osf_05__MB3RuleLearningPreregistrationReport-Revision.pdf	daea90136abbff058a264520fb0987c61b4e8f41f8cda33df6ac9e889515685a	result_artifact_local_candidate	downloaded	document_context_or_source_object_review						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_20f1030bcd4b0900	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_05_download.json	corpus_db_family_manybabies_3	osf_05_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_05_download.json	json	application/json	1278	data/raw/replication_projects/lead_harvest/manybabies_3/osf_05_download.json	fba833dcdb5b14e8de5b84e73b1f9ad3678331dd3fde09e7f2d618f962c241d1	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_c8666b7184df45a2	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_06__MB3-supplemental.pdf	corpus_db_family_manybabies_3	osf_06__MB3-supplemental.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	osf_06__MB3-supplemental.pdf	pdf	application/pdf	596236	data/raw/replication_projects/lead_harvest/manybabies_3/osf_06__MB3-supplemental.pdf	a76fff354ca4e8171d1232796f4fb7af3719ecf0b75d528c3f759f2903f48ef9	result_artifact_local_candidate	downloaded	document_context_or_source_object_review						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_f711f62af1867dfd	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_06_download.json	corpus_db_family_manybabies_3	osf_06_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_06_download.json	json	application/json	1195	data/raw/replication_projects/lead_harvest/manybabies_3/osf_06_download.json	e1aff8c7bcde1e19373bc6c932539910c4ff96a780f3ffd8938e16c3ebfb5d3c	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_cb012961a0b9d18f	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_07__ManyBabies_3_Lab_Manual.pdf	corpus_db_family_manybabies_3	osf_07__ManyBabies_3_Lab_Manual.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	osf_07__ManyBabies_3_Lab_Manual.pdf	pdf	application/pdf	886625	data/raw/replication_projects/lead_harvest/manybabies_3/osf_07__ManyBabies_3_Lab_Manual.pdf	e4131982680f5bd9508785ccd3d8b30abfc6bf754a9c6193668ea1d40d4702ec	result_artifact_local_candidate	downloaded	document_context_or_source_object_review						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_7ba8de9f97329e1d	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_07_download.json	corpus_db_family_manybabies_3	osf_07_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_07_download.json	json	application/json	1240	data/raw/replication_projects/lead_harvest/manybabies_3/osf_07_download.json	472e07311aee606e8cf3ca903900953d94bf1852ee5d1717c95a0e6cc38dd493	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_8b82e73be6c57855	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_file_list.csv	corpus_db_family_manybabies_3	osf_file_list.csv				data/raw/replication_projects/lead_harvest/manybabies_3	osf_file_list.csv	csv	text/csv	2335	data/raw/replication_projects/lead_harvest/manybabies_3/osf_file_list.csv	8304cd4fe36dda7445f6112da1bfd4010cd65efcad59c60e6bb02a8fc94fac3a	result_artifact_local_candidate	downloaded	csv_table_parser						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_f4dceb44dd064bab	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osf_manifest.json	corpus_db_family_manybabies_3	osf_manifest.json				data/raw/replication_projects/lead_harvest/manybabies_3	osf_manifest.json	json	application/json	4133	data/raw/replication_projects/lead_harvest/manybabies_3/osf_manifest.json	50482caa741a79bc01d1b4f7ccde31ee2108e2e8875d4a551e136c337005194b	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_e64f4921e1fac7db	corpus_db_family_manybabies_3	archive_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osfstorage_archive_duplicate_user_20260427.zip	corpus_db_family_manybabies_3	osfstorage_archive_duplicate_user_20260427.zip				data/raw/replication_projects/lead_harvest/manybabies_3	osfstorage_archive_duplicate_user_20260427.zip	zip	application/zip	2489650	data/raw/replication_projects/lead_harvest/manybabies_3/osfstorage_archive_duplicate_user_20260427.zip	3d0f17c38a82e7b2edaf46c2a2a6be6cf850d81b06f184eac464ab50aa9f9559	result_artifact_local_candidate	downloaded	zip_member_inventory			filename terms: r_			mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_69ca05ee8333b67d	corpus_db_family_manybabies_3	archive_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/osfstorage_archive_user_20260426.zip	corpus_db_family_manybabies_3	osfstorage_archive_user_20260426.zip				data/raw/replication_projects/lead_harvest/manybabies_3	osfstorage_archive_user_20260426.zip	zip	application/zip	2489650	data/raw/replication_projects/lead_harvest/manybabies_3/osfstorage_archive_user_20260426.zip	3d0f17c38a82e7b2edaf46c2a2a6be6cf850d81b06f184eac464ab50aa9f9559	result_artifact_local_candidate	downloaded	zip_member_inventory			filename terms: r_			mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_d9382a4457f37333	corpus_db_family_manybabies_3	article_or_supplement_pdf	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/raw__mb3plus_preprint.pdf	corpus_db_family_manybabies_3	raw__mb3plus_preprint.pdf				data/raw/replication_projects/lead_harvest/manybabies_3	raw__mb3plus_preprint.pdf	pdf	application/pdf	633371	data/raw/replication_projects/lead_harvest/manybabies_3/raw__mb3plus_preprint.pdf	475918495c9ec5bedcef1ecdb08ff53455e5286f236e8bff250bb31624cdc1dc	result_artifact_local_candidate	downloaded	document_context_or_source_object_review						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_adb92b82b78923d2	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/raw_download.json	corpus_db_family_manybabies_3	raw_download.json				data/raw/replication_projects/lead_harvest/manybabies_3	raw_download.json	json	application/json	1194	data/raw/replication_projects/lead_harvest/manybabies_3/raw_download.json	6e7be4ba4fcb06376e7cfb90ab5e2b6ac73994f9e47eac02c107808c4c2f0e48	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_a39d5353d9df1690	corpus_db_family_manybabies_3	data_file	local_file	data/raw/replication_projects/lead_harvest/manybabies_3/raw_probe.json	corpus_db_family_manybabies_3	raw_probe.json				data/raw/replication_projects/lead_harvest/manybabies_3	raw_probe.json	json	application/json	1078	data/raw/replication_projects/lead_harvest/manybabies_3/raw_probe.json	7dc1983d91ffc047e4b913399a7657a821c96f0937722bbdc5d1f3b5e7a9896c	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_069778c4a5e7cac1	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/landing_probe.json	corpus_db_family_news_discernment_replication	landing_probe.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	landing_probe.json	json	application/json	459	data/raw/replication_projects/lead_harvest/news_discernment_replication/landing_probe.json	5e23635c35439a6ec763a878ee543a6c9f0449f0e56a4bcea59e031d2b38f978	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_077613543fdfe405	corpus_db_family_news_discernment_replication	data_file	local_file	data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv	corpus_db_family_news_discernment_replication	news_discernment_replication__stage.csv				data/derived/replication_pairs/harvest/staged	news_discernment_replication__stage.csv	csv	text/csv	1049	data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv	39b4dcc3c2a1bef91b1d2b487369b192861a6bfd8a0c9d26c8d32801bdd48ee6	result_artifact_local_candidate	downloaded	csv_table_parser	filename terms: replication | repli					mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_bf5f865a5fa7b86e	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01__Germany_Clean.xlsx	corpus_db_family_news_discernment_replication	osf_01__Germany_Clean.xlsx				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_01__Germany_Clean.xlsx	xlsx	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	807783	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01__Germany_Clean.xlsx	3b2df6e9b0d74c3e509cc324a883cf540edf03a513b8dcb5a8d7c38ba6f4555c	result_artifact_local_candidate	downloaded	xlsx_workbook_parser						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_70d1ca4ed0a713de	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01_download.json	corpus_db_family_news_discernment_replication	osf_01_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_01_download.json	json	application/json	1207	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01_download.json	191df488193a798421c0135b5fc77ed4b5385a02f0160696217bb6f6f1320937	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_4d8b0edab8b32182	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02__France_Clean.xlsx	corpus_db_family_news_discernment_replication	osf_02__France_Clean.xlsx				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_02__France_Clean.xlsx	xlsx	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	814572	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02__France_Clean.xlsx	7af8181c2f544b8a9595849b7379ee01c5b0a092952923470840134bf81cb42d	result_artifact_local_candidate	downloaded	xlsx_workbook_parser						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_f6f561f0136ab204	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02_download.json	corpus_db_family_news_discernment_replication	osf_02_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_02_download.json	json	application/json	1202	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02_download.json	c008482309437dd68166482ae947aa7b82b1dd7ab9208e7c7c0d0ba89bd38bf6	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_1c9482138b9bb7e3	corpus_db_family_news_discernment_replication	code_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_03__Script_control.R	corpus_db_family_news_discernment_replication	osf_03__Script_control.R				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_03__Script_control.R	r		39815	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_03__Script_control.R	fee10715fab0e75a57e076cee4c26dde4de9a80cd83d8881e2e2263bc0894591	result_artifact_local_candidate	downloaded	analysis_code_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_5f0b1fc7d1149f3a	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_03_download.json	corpus_db_family_news_discernment_replication	osf_03_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_03_download.json	json	application/json	1189	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_03_download.json	07b5e05c3dacc1686050aae7d69dddd02473b6db122fde244614235cbe7906c3	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_8e0325a56fc0d20a	corpus_db_family_news_discernment_replication	code_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_04__Script_placebo.R	corpus_db_family_news_discernment_replication	osf_04__Script_placebo.R				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_04__Script_placebo.R	r		40637	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_04__Script_placebo.R	039ac8c4cf2ca9428de5affefa0a7ce72ec60916bc16393e15dd69e7cc5a2043	result_artifact_local_candidate	downloaded	analysis_code_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_ff84b5de43d913cb	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_04_download.json	corpus_db_family_news_discernment_replication	osf_04_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_04_download.json	json	application/json	1189	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_04_download.json	4fc8169312112efea51626fbe671fa2f3175aa4447cc2c36cb317543e9051bdf	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_6001b3d6988e9a00	corpus_db_family_news_discernment_replication	code_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_05__Script_main.R	corpus_db_family_news_discernment_replication	osf_05__Script_main.R				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_05__Script_main.R	r		40814	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_05__Script_main.R	454f0280da8fdde2c2d5dc58d41c73e1010aa2b4877b6a9bdaf3aca65c938d07	result_artifact_local_candidate	downloaded	analysis_code_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_a7273656e2ffc89e	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_05_download.json	corpus_db_family_news_discernment_replication	osf_05_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_05_download.json	json	application/json	1196	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_05_download.json	5f0fdceb098282a9dbb37607d659e249df6bfcafe40078398e0ba37bb1a7dc47	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_cafa7a3d0dd382c1	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_06_download.json	corpus_db_family_news_discernment_replication	osf_06_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_06_download.json	json	application/json	1202	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_06_download.json	9303c1716374d805332bd99e82bb187ff264ee7c61b39c4bb8204ca9d6ed1a22	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_396788e9a3a462ee	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_07_download.json	corpus_db_family_news_discernment_replication	osf_07_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_07_download.json	json	application/json	1210	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_07_download.json	94b459ef37e479db7f1d66c4704f2a7221191623937cca7984dd27d3798ac4cb	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
source_artifact_6f96cbf39963ff1d	corpus_db_family_news_discernment_replication	data_file	local_file	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_08_download.json	corpus_db_family_news_discernment_replication	osf_08_download.json				data/raw/replication_projects/lead_harvest/news_discernment_replication	osf_08_download.json	json	application/json	1194	data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_08_download.json	cfb260671ffffdd2ce7f65e383e419dbe049d9893034f7fde8006261187fa1f1	result_artifact_local_candidate	downloaded	json_metadata_inventory						mirror_sample_and_route_parser_candidate	Codex-local artifact proposal; source_reason=local_mirror_identification_still_needed	2026-05-02
